Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Miami Heat,15,5,.750,—,14,6,89.1,83.6
Orlando Magic,14,7,.667,1.5,12,9,90.0,88.3
New York Knicks,11,8,.579,3.5,11,8,85.5,83.9
Philadelphia 76ers,11,8,.579,3.5,13,6,89.3,84.5
Washington Wizards,8,11,.421,6.5,8,11,90.6,93.2
Boston Celtics,7,10,.412,6.5,7,10,95.6,98.5
New Jersey Nets,3,15,.167,11.0,5,13,85.4,92.2
Indiana Pacers,13,5,.722,—,11,7,92.3,89.4
Milwaukee Bucks,12,5,.706,0.5,11,6,90.9,86.6
Detroit Pistons,11,8,.579,2.5,12,7,89.5,86.0
Atlanta Hawks,10,9,.526,3.5,11,8,86.9,84.4
Cleveland Cavaliers,8,9,.471,4.5,9,8,87.5,86.7
Toronto Raptors,6,11,.353,6.5,7,10,89.2,92.1
Charlotte Hornets,5,12,.294,7.5,5,12,87.2,93.4
Chicago Bulls,5,14,.263,8.5,5,14,82.1,88.1
Utah Jazz,15,4,.789,—,15,4,95.5,86.9
Minnesota Timberwolves,12,7,.632,3.0,13,6,94.9,90.5
Houston Rockets,12,8,.600,3.5,10,10,91.7,91.7
San Antonio Spurs,11,8,.579,4.0,13,6,90.8,85.6
Dallas Mavericks,7,14,.333,9.0,8,13,89.9,93.6
Denver Nuggets,5,15,.250,10.5,6,14,93.8,100.2
Vancouver Grizzlies,4,16,.200,11.5,4,16,92.5,101.4
Portland Trail Blazers,15,3,.833,—,15,3,97.3,87.7
Los Angeles Lakers,15,6,.714,1.5,15,6,98.6,92.6
Phoenix Suns,10,9,.526,5.5,9,10,95.8,95.8
Seattle SuperSonics,10,9,.526,5.5,9,10,90.7,90.8
Golden State Warriors,9,10,.474,6.5,7,12,88.6,91.5
Sacramento Kings,9,11,.450,7.0,10,10,99.4,100.0
Los Angeles Clippers,1,17,.056,14.0,3,15,89.3,101.2
