Team,W,L,W/L%,GB,PW,PL,PS/G,PA/G
Philadelphia 76ers,4,0,1.000,—,3,1,94.0,83.0
New York Knicks,2,1,.667,1.5,2,1,82.0,82.0
Boston Celtics,2,1,.667,1.5,2,1,95.0,88.3
Orlando Magic,2,2,.500,2.0,1,3,90.8,95.5
Miami Heat,1,2,.333,2.5,2,1,88.7,82.0
New Jersey Nets,1,2,.333,2.5,1,2,87.0,88.7
Washington Wizards,1,3,.250,3.0,2,2,88.3,89.3
Cleveland Cavaliers,3,0,1.000,—,2,1,93.0,90.3
Charlotte Hornets,3,1,.750,0.5,3,1,91.0,85.8
Milwaukee Bucks,1,2,.333,2.0,1,2,94.3,100.0
Indiana Pacers,1,2,.333,2.0,1,2,89.0,91.0
Toronto Raptors,1,3,.250,2.5,2,2,96.8,99.3
Detroit Pistons,1,3,.250,2.5,1,3,92.0,98.8
Atlanta Hawks,0,3,.000,3.0,0,3,85.0,102.3
Chicago Bulls,0,3,.000,3.0,0,3,81.3,95.3
San Antonio Spurs,3,0,1.000,—,3,0,106.0,93.7
Utah Jazz,3,0,1.000,—,2,1,105.3,97.3
Dallas Mavericks,2,1,.667,1.0,2,1,99.0,97.7
Minnesota Timberwolves,2,1,.667,1.0,2,1,98.7,97.3
Vancouver Grizzlies,2,1,.667,1.0,2,1,94.0,92.3
Denver Nuggets,1,2,.333,2.0,1,2,99.7,103.7
Houston Rockets,1,2,.333,2.0,2,1,95.7,92.0
Los Angeles Lakers,2,1,.667,—,2,1,95.3,90.7
Phoenix Suns,2,1,.667,—,2,1,101.3,92.3
Sacramento Kings,2,2,.500,0.5,3,1,97.8,93.8
Portland Trail Blazers,1,2,.333,1.0,1,2,88.3,98.0
Golden State Warriors,1,2,.333,1.0,1,2,99.3,104.0
Seattle SuperSonics,1,2,.333,1.0,2,1,96.7,96.7
Los Angeles Clippers,1,2,.333,1.0,1,2,87.3,93.3
